rowname,seqnames,start,end,width,strand,geneID,geneName,geneBiotype,broadClass,baseMean,baseVar,allZero,dispGeneEst,dispGeneIter,dispFit,dispersion,dispIter,dispOutlier,dispMAP,Intercept,condition_B_vs_A,SE_Intercept,SE_condition_B_vs_A,WaldStatistic_Intercept,WaldStatistic_condition_B_vs_A,WaldPvalue_Intercept,WaldPvalue_condition_B_vs_A,betaConv,betaIter,deviance,maxCooks
gene246,6,36354091,36387800,33710,-,ENSG00000010030,ETV7,protein_coding,coding,15.6831200211668,198.836946889215,FALSE,0.737072625996273,6,0.378337622477373,0.534769066427812,8,FALSE,0.534769066427812,3.51928291454022,0.796401295574838,0.46405967699977,0.646001967487181,7.58368608385246,1.2328155882755,3.35873241427544e-14,0.217644574147161,TRUE,5,89.7141745689208,0.670609406106025
gene247,1,231337104,231355023,17920,+,ENSG00000010072,SPRTN,protein_coding,coding,2.05547730679244,8.17453708059318,FALSE,1e-08,1,2.17880961907769,1.29616657199599,10,FALSE,1.29616657199599,1.79924254797225,-2.47267337144484,0.740234116216488,1.2329702927865,2.4306398591416,-2.00546062294544,0.0150721877481445,0.0449138263408049,TRUE,4,43.3616348047783,0.486451111490961
gene248,1,171781664,171814023,32360,+,ENSG00000010165,METTL13,protein_coding,coding,153.240399806596,7049.33736464678,FALSE,0.0665332551257214,5,0.134562927800868,0.0958794426953045,11,FALSE,0.0958794426953045,6.4066961679025,1.38487318884041,0.193114687262454,0.268389015943776,33.1756028436896,5.15994733976193,2.42100504653252e-241,2.47019313913967e-07,TRUE,3,120.545635597747,0.109981143963889
gene249,12,4562204,4615302,53099,+,ENSG00000010219,DYRK4,protein_coding,coding,13.8035120668766,78.5631303431228,FALSE,0.359119333951367,6,0.415316693228717,0.386861996600715,8,FALSE,0.386861996600715,3.82255782734153,-0.0709941311400334,0.397976376660565,0.562955552995473,9.60498675679387,-0.126109656015072,7.61677217928539e-22,0.899645124102776,TRUE,4,83.2431024281935,0.520495774804699
gene250,17,32350117,32381886,31770,+,ENSG00000010244,ZNF207,protein_coding,coding,70.7394263647381,1121.29500591194,FALSE,0.0943032461910161,6,0.166977108390841,0.12735370219902,11,FALSE,0.12735370219902,5.58000978775542,0.9694409369867,0.226564646883682,0.314657055598877,24.6287753385469,3.08094453862346,6.21376147594629e-134,0.00206345080064919,TRUE,3,107.452617314023,0.10231229265342
gene251,3,48599002,48610976,11975,-,ENSG00000010256,UQCRC1,protein_coding,coding,25.3861759143206,129.208627546561,FALSE,0.151478240107058,6,0.274539483631617,0.210593141017756,10,FALSE,0.210593141017756,4.84557897000833,-0.38455973945711,0.291469938659229,0.415799751619503,16.6246268561971,-0.924867650736403,4.62235422029768e-62,0.355034755483994,TRUE,3,90.2092121213882,0.262242601435351
gene252,7,38178222,38230671,52450,+,ENSG00000010270,STARD3NL,protein_coding,coding,6.5013307423516,70.5509070718961,FALSE,0.839543086219869,8,0.761871189519662,0.797197820899744,7,FALSE,0.797197820899744,1.40332496134995,1.96656360465583,0.637098116863704,0.845068427121626,2.20268263899165,2.32710576036323,0.0276171247474787,0.0199596370083863,TRUE,5,66.6461751749433,0.474485239628117
gene253,12,6199715,6238271,38557,+,ENSG00000010278,CD9,protein_coding,coding,6.58186875380836,84.653856250239,FALSE,1.29685584919675,7,0.75385514337534,0.986277735114602,10,FALSE,0.986277735114602,3.2779983297223,-1.49153830843101,0.614337504551511,0.902524186978443,5.33582648859337,-1.6526297355249,9.51103210664063e-08,0.0984062424922277,TRUE,5,69.0861317192676,0.913443764060808
gene254,3,42692663,42702827,10165,-,ENSG00000010282,HHATL,protein_coding,coding,7.89464787020371,11.5180194701661,FALSE,0.082122266179417,7,0.646253113960548,0.368764281619935,9,FALSE,0.368764281619935,2.98265737543784,-0.00498340480167303,0.413774429760604,0.583727148182452,7.20841395917943,-0.00853721609006851,5.66073214273832e-13,0.993188369832806,TRUE,3,67.6546714583186,0.243939553833989
gene255,12,6493356,6531955,38600,+,ENSG00000010292,NCAPD2,protein_coding,coding,6.4903665500071,70.9858528978117,FALSE,0.939373810792445,6,0.762977853934268,0.84637129310639,9,FALSE,0.84637129310639,3.17124636204586,-1.18297776173982,0.575835701167621,0.841303400356289,5.50720692658605,-1.40612502129295,3.64571639231398e-08,0.159687003624005,TRUE,5,69.4831310527042,2.43126886772025
gene256,12,6538375,6556083,17709,-,ENSG00000010295,IFFO1,protein_coding,coding,38.2402059668545,389.796240986864,FALSE,0.36898593179708,9,0.218145524192429,0.289113357928032,9,FALSE,0.289113357928032,5.50272739046166,-0.54068217777018,0.328388468812348,0.467596136677618,16.7567619239581,-1.15630163587718,5.05411274784959e-63,0.247557799457754,TRUE,4,106.293496795501,0.692641534723687
gene257,19,45668244,45683724,15481,+,ENSG00000010310,GIPR,protein_coding,coding,9.45369867944144,344.732975296834,FALSE,1.65613543661791,9,0.557284559526854,1.07163438756436,11,FALSE,1.07163438756436,2.08182372105465,1.79484583844346,0.672732971341342,0.920122854568792,3.09457661470608,1.9506589033533,0.00197094023437273,0.0510976351768712,TRUE,5,75.8052910276558,8.09558512935162
gene258,3,52410657,52423641,12985,+,ENSG00000010318,PHF7,protein_coding,coding,6.72429327400154,28.1913370818601,FALSE,0.752943095416709,7,0.74014949185737,0.746270615085856,7,FALSE,0.746270615085856,2.89983916298981,-0.321010104077585,0.552018093044254,0.786420672062957,5.25315963286249,-0.408191335097415,1.49511843177099e-07,0.683133209116986,TRUE,4,71.2852346281321,0.304651273755658
gene259,3,52433053,52445085,12033,-,ENSG00000010319,SEMA3G,protein_coding,coding,6.36286692372386,45.5113945821238,FALSE,0.465741025610267,8,0.776127002474921,0.620273000303476,10,FALSE,0.620273000303476,3.21434674641637,-1.43173236410136,0.502031871395569,0.749974234243033,6.40267466979933,-1.9090420693538,1.52678299345164e-10,0.0562566648778381,TRUE,4,66.1810391642282,0.545934999900332
gene260,3,52455118,52493071,37954,+,ENSG00000010322,NISCH,protein_coding,coding,20.7025544587443,117.568324386627,FALSE,0.219215962260899,5,0.31249468942694,0.264172797202378,7,FALSE,0.264172797202378,4.21802923438063,0.292426759450623,0.331702162341889,0.464807907122463,12.7163151563451,0.629134648893952,4.79965664768005e-37,0.529260908285411,TRUE,3,88.4334246175147,0.406604437395235
gene261,3,52495338,52524495,29158,+,ENSG00000010327,STAB1,protein_coding,coding,40.5485230432854,2086.41584966651,FALSE,0.496226578226189,10,0.211805206983877,0.354563480245839,12,FALSE,0.354563480245839,4.62252843141811,1.1965555996898,0.369982922613586,0.515450225022957,12.4938967419475,2.32137952725989,8.06067318894363e-36,0.0202663694747127,TRUE,4,108.416919159244,2.20575619536206
gene262,19,49806869,49817376,10508,-,ENSG00000010361,FUZ,protein_coding,coding,21.2233851486533,137.321203733944,FALSE,0.236909086113337,7,0.30744611502967,0.272807063477423,7,FALSE,0.272807063477423,4.78674850102582,-0.897453904546651,0.327157274321142,0.473058929743932,14.6313375148342,-1.8971291907172,1.77267700791164e-48,0.057810889437312,TRUE,3,88.902680119898,0.22216765459677
gene263,12,220621,262873,42253,-,ENSG00000010379,SLC6A13,protein_coding,coding,59.3613615136863,1417.22263184803,FALSE,0.210383714479861,9,0.178517320793834,0.195322836077393,8,FALSE,0.195322836077393,6.19027224867675,-0.676248271398031,0.269151523645793,0.383889710375305,22.9992093852057,-1.76156915155894,4.74697170110347e-117,0.0781421198083905,TRUE,3,110.852181837618,0.714282905628929
gene264,X,149476990,149521096,44107,-,ENSG00000010404,IDS,protein_coding,coding,28.6794819182287,385.266011676967,FALSE,0.366210120612643,8,0.25527424984479,0.308682074724119,7,FALSE,0.308682074724119,4.24066217984706,1.02468927038157,0.35380836820907,0.490695510972643,11.9857599788064,2.08823852566015,4.21956702244585e-33,0.0367763236817903,TRUE,4,98.4882196264236,0.0872099337285663
gene265,9,33750466,33799231,48766,+,ENSG00000010438,PRSS3,protein_coding,coding,7.93265384747689,59.8758229932435,FALSE,0.758336473939897,8,0.643668406349741,0.688148485176474,8,FALSE,0.688148485176474,1.8438436139785,1.77502224200401,0.577954170257501,0.774224764244942,3.19029381370671,2.29264462204989,0.00142128217610854,0.02186847317341,TRUE,5,71.4244746214777,0.242672106765134
gene266,16,3222325,3236221,13897,-,ENSG00000010539,ZNF200,protein_coding,coding,2.37183730151612,9.9407490746206,FALSE,0.759424334863215,8,1.90243715984185,1.39756263416926,10,FALSE,1.39756263416926,1.92583122909057,-2.01166076915513,0.758196750999917,1.18636863888364,2.54001514323395,-1.6956456056088,0.0110847669282023,0.0899530154683651,TRUE,5,47.2779411926649,0.318648020543586
gene267,12,6786858,6820808,33951,+,ENSG00000010610,CD4,protein_coding,coding,34.4899165928718,237.546771382016,FALSE,0.126165626723309,6,0.230256055510954,0.176052258480235,10,FALSE,0.176052258480235,4.74039061478612,0.660137270139366,0.271795146934549,0.377761159086403,17.4410421534408,1.74749905928888,4.02663994957902e-68,0.0805508079421925,TRUE,3,95.0778838364392,0.163144556870844
gene268,12,6873569,6914243,40675,+,ENSG00000010626,LRRC23,protein_coding,coding,2.63609477966994,7.02335719580958,FALSE,1.39260858286807,8,1.72242901552484,1.59759724146407,9,FALSE,1.59759724146407,1.18637946431632,0.39913501461407,0.839371678607987,1.16959256212932,1.41341374095896,0.341259877617057,0.157534107692013,0.732907949874736,TRUE,6,52.4435510944333,0.539042996684346
gene269,X,101349447,101390796,41350,-,ENSG00000010671,BTK,protein_coding,coding,159.164107955856,5813.68975623393,FALSE,0.135769819002482,9,0.133528533730932,0.134736385928621,6,FALSE,0.134736385928621,7.70695832199618,-0.933833911543853,0.219947948259342,0.313230113126583,35.0399191399088,-2.98130311362008,5.55296057706982e-269,0.00287024542762801,TRUE,3,129.08117871979,0.585131459284698
gene270,6,26087281,26098343,11063,+,ENSG00000010704,HFE,protein_coding,coding,8.62528268818227,52.1484889939775,FALSE,0.158934802334583,8,0.600554287491188,0.388013710301582,10,FALSE,0.388013710301582,3.78707765334743,-1.99933521194876,0.399232808958063,0.62361958736378,9.48588785383428,-3.20601734207953,2.40328353451918e-21,0.00134585877036584,TRUE,3,66.3363866860349,0.0927485569570921
gene271,1,41027200,41242154,214955,-,ENSG00000010803,SCMH1,protein_coding,coding,29.4351102032856,216.652275502491,FALSE,0.220006092655721,6,0.251461994139376,0.235771587646151,7,FALSE,0.235771587646151,5.16090836441886,-0.629676629242778,0.302245915917293,0.432798783060346,17.0751963637156,-1.45489463900591,2.27060537613529e-65,0.145698432213201,TRUE,3,95.9145320434146,0.395323789717846
gene272,6,111660332,111873452,213121,-,ENSG00000010810,FYN,protein_coding,coding,13.2413054434235,172.673691276758,FALSE,0.488811154615928,8,0.428417147015192,0.457307574627908,8,FALSE,0.457307574627908,4.37926509951219,-1.87470438476066,0.418425774294847,0.625675830668529,10.4660500584419,-2.99628704333609,1.23697350305602e-25,0.00273289048466963,TRUE,4,80.0691291537476,0.106324222791848
gene273,6,142751467,142956698,205232,-,ENSG00000010818,HIVEP2,protein_coding,coding,15.3597562844041,220.157263838194,FALSE,0.575198587639031,9,0.384054847801069,0.475032417626723,8,FALSE,0.475032417626723,4.53431348568257,-1.61805136007665,0.42373741784924,0.622699890658886,10.7007625351977,-2.59844490797095,1.00944071678305e-26,0.00936470708435281,TRUE,4,85.3629790171751,0.067281969397642
gene274,1,171248471,171285978,37508,+,ENSG00000010932,FMO1,protein_coding,coding,20.5736481480245,195.590503237918,FALSE,0.201962681919485,8,0.313783679936537,0.256666909613862,10,FALSE,0.256666909613862,4.85402509469374,-1.23860272568732,0.317597434317528,0.465451750932544,15.2835777943998,-2.66107652018872,9.83874738761931e-53,0.00778912532042994,TRUE,3,86.0051420426825,0.0990328100181405
gene275,1,23743155,23762059,18905,+,ENSG00000011007,ELOA,protein_coding,coding,72.1652472997851,777.165493749554,FALSE,0.169688747912483,9,0.165787548989256,0.167835796317473,6,FALSE,0.167835796317473,6.24040125626254,-0.138276787787427,0.250494289673938,0.354598258223931,24.9123493568876,-0.389953375631373,5.46750654190844e-137,0.696571023881149,TRUE,3,114.109476551891,0.185043687408413
gene276,1,23790970,23795539,4570,+,ENSG00000011009,LYPLA2,protein_coding,coding,18.5426386169061,44.7143502377279,FALSE,0.0648405531639922,8,0.336458293987088,0.193555369367276,9,FALSE,0.193555369367276,4.35904597598872,-0.309397422064477,0.289511886481156,0.413220426737704,15.0565354292369,-0.748746678636172,3.12752878658987e-51,0.454009903394771,TRUE,3,80.1509556665575,0.114579722348539
gene277,1,11806096,11843144,37049,+,ENSG00000011021,CLCN6,protein_coding,coding,87.0653429279999,2060.91595276694,FALSE,0.108826639770715,7,0.155687431605716,0.131146648589177,7,FALSE,0.131146648589177,5.63017720644645,1.33076284262902,0.228916692137188,0.317061206527328,24.5948740298603,4.19717964617761,1.43322525469456e-133,2.70259551956782e-05,TRUE,3,112.476243525249,0.605064143990454
gene278,17,62627401,62693597,66197,+,ENSG00000011028,MRC2,protein_coding,coding,92.9628664811906,1107.28282981088,FALSE,0.152982791158945,9,0.152584118131107,0.152798480078152,5,FALSE,0.152798480078152,6.61513116346835,-0.157199622488139,0.237688265478098,0.336495274474962,27.8311222060641,-0.467167399998172,1.82312313302072e-170,0.640380115501293,TRUE,3,118.962251893323,0.276659858518305
gene279,17,51153590,51171744,18155,+,ENSG00000011052,NME1-NME2,protein_coding,coding,10.3121499184767,56.3324542091741,FALSE,0.624074918098748,9,0.519780744979859,0.566290110549461,7,FALSE,0.566290110549461,3.61118572760619,-0.543042344519532,0.473755499936949,0.678207247402937,7.62246713354631,-0.800702656303081,2.48872500591989e-14,0.423303804410422,TRUE,5,79.8063699104683,0.33711770183619
gene280,5,150189957,150222788,32832,+,ENSG00000011083,SLC6A7,protein_coding,coding,14.7228529609266,61.6326811875104,FALSE,0.261962146933762,9,0.396050061797943,0.329129796211425,10,FALSE,0.329129796211425,4.12187991237728,-0.534143657459958,0.365823539686459,0.52465180007978,11.2673993475381,-1.01809172746331,1.90102140568364e-29,0.308634366337666,TRUE,3,82.4293710094486,0.181922083121817
gene281,12,3077355,3286564,209210,+,ENSG00000011105,TSPAN9,protein_coding,coding,0.170260807098134,0.347864909204496,FALSE,12,100,25.121515762881,12,9,FALSE,12,-1.50091007296382,-1.02387384334586,2.20373167164752,3.11653965008542,-0.681076599421802,-0.328529060529617,0.495823023022578,0.742511675368489,TRUE,2,9.89254446234663,0.936335214345272
gene282,14,93237550,93333092,95543,-,ENSG00000011114,BTBD7,protein_coding,coding,0,0,TRUE,,,,,,,,,,,,,,,,,,,
gene283,19,3750819,3761699,10881,-,ENSG00000011132,APBA3,protein_coding,coding,13.957726412002,67.6568222013974,FALSE,0.205580844905201,5,0.411907659658187,0.322851756788495,10,FALSE,0.322851756788495,3.059769646714,1.23176056991112,0.391189495843658,0.530811737538071,7.8217070734866,2.3205224805768,5.21117604599103e-15,0.0203126302488024,TRUE,4,79.7271724778098,0.33382737311138
gene284,17,58205437,58219605,14169,-,ENSG00000011143,MKS1,protein_coding,coding,49.0797531464038,162.823024136856,FALSE,0.0538316917939137,8,0.193547550531652,0.117019439690894,11,FALSE,0.117019439690894,5.51914952233146,0.189256580756665,0.219214034934282,0.308084992221207,25.1769898035317,0.614299902738454,7.15786676698938e-140,0.539017166809708,TRUE,3,97.5345817702197,0.250149130047864
gene285,3,43690108,43734371,44264,+,ENSG00000011198,ABHD5,protein_coding,coding,116.377626572933,4015.29516707529,FALSE,0.103295385160053,8,0.14336644094547,0.121986560393043,8,FALSE,0.121986560393043,7.41135293876459,-1.44564942150501,0.21053899001279,0.303129459710153,35.2018072201941,-4.76908256586911,1.87620340620849e-271,1.85066803162981e-06,TRUE,3,118.043873873236,1.06295458769016
gene286,X,8528874,8732186,203313,-,ENSG00000011201,ANOS1,protein_coding,coding,31.3301163263663,403.613799406214,FALSE,0.23281826665594,4,0.242710267807985,0.236923297807994,6,FALSE,0.236923297807994,4.46159736932419,0.882159264758638,0.3125979212113,0.433561605904501,14.2726392806316,2.03468031473467,3.24077465930623e-46,0.0418830501890051,TRUE,3,96.8529185638596,0.195241335674935
gene287,19,15380048,15419141,39094,-,ENSG00000011243,AKAP8L,protein_coding,coding,16.5435465247378,57.6437693173208,FALSE,0.181827518272014,10,0.364213434762141,0.271105239969773,9,FALSE,0.271105239969773,4.06430024899179,-0.0316443151957287,0.338376115389906,0.478088737703868,12.0111912872708,-0.0661892086136726,3.10341932945347e-33,0.947227188213511,TRUE,3,82.9393294630463,0.150184767089217
gene288,17,51177425,51260163,82739,-,ENSG00000011258,MBTD1,protein_coding,coding,12.4792052835741,112.056727357383,FALSE,0.398041454830482,7,0.44806002435332,0.422641520440626,8,FALSE,0.422641520440626,3.98937252164308,-0.804543850628121,0.410068737780949,0.592291955466854,9.72854586094815,-1.35835687654067,2.2782638391232e-22,0.174350470792777,TRUE,4,80.8502761043781,1.08420887429294
gene289,17,51260528,51297936,37409,+,ENSG00000011260,UTP18,protein_coding,coding,120.408257150745,1169.65426816205,FALSE,0.0847665989700809,7,0.142141379100488,0.109978455377194,7,FALSE,0.109978455377194,6.89881651488398,0.0261121424422946,0.202530322365188,0.28612382252483,34.0631290876264,0.0912616859787289,2.59442550679507e-254,0.927284661062721,TRUE,3,119.594497985162,0.284665544204841
gene290,7,5620047,5781739,161693,-,ENSG00000011275,RNF216,protein_coding,coding,5.33102483757699,13.4021859726459,FALSE,0.395505751238348,7,0.905683881078179,0.67767749548458,11,FALSE,0.67767749548458,2.68227680192225,-0.597049405897892,0.537020368470225,0.77505285847196,4.99473941661296,-0.770333789975296,5.89152625125611e-07,0.441101917419812,TRUE,4,64.7249649936405,0.158188129296625
gene291,17,15999380,16045015,45636,+,ENSG00000011295,TTC19,protein_coding,coding,124.043075412064,5197.218901025,FALSE,0.141119676290728,7,0.141104890117023,0.141078360535177,4,FALSE,0.141078360535177,7.473897413142,-1.33881146714211,0.225531004544154,0.323213505480465,33.1391128605504,-4.14218912403407,8.12700695802594e-241,3.44006484147938e-05,TRUE,3,122.55877019282,0.134450570108648
gene292,19,797075,812327,15253,+,ENSG00000011304,PTBP1,protein_coding,coding,38.4892724037771,632.740616989746,FALSE,0.191159678185365,6,0.217424805031282,0.203544278626449,6,FALSE,0.203544278626449,4.66593876910258,1.02251666926254,0.289978404972834,0.40131214138772,16.090642230892,2.54793355049444,2.96743132014691e-58,0.0108363109785149,TRUE,3,99.4388150211335,0.216345952571708
gene293,19,38211006,38229714,18709,-,ENSG00000011332,DPF1,protein_coding,coding,0.812391285997846,5.04553161658355,FALSE,10.3979029414458,4,5.34935537047406,6.181461566349,10,FALSE,6.181461566349,0.555322537049107,-2.59920570204423,1.54180174940296,2.28368479853705,0.360177654010411,-1.138163070363,0.718714284375816,0.255052396060954,TRUE,6,23.4557833676108,3.19860098805763
gene294,11,61515313,61581148,65836,-,ENSG00000011347,SYT7,protein_coding,coding,9.48845550984142,69.1837939774658,FALSE,1.03766781211769,9,0.555634294606529,0.770544465503413,8,FALSE,0.770544465503413,3.52379253723808,-0.619480989995979,0.545021025022606,0.779822481464863,6.46542495693981,-0.794387190315814,1.01014524462287e-10,0.426970059149138,TRUE,5,79.449785196984,0.0916005887246068
gene295,3,45388506,45549421,160916,+,ENSG00000011376,LARS2,protein_coding,coding,2.78414960324019,33.137160418046,FALSE,4.24276031954319,5,1.6365118864238,2.26540113327395,10,FALSE,2.26540113327395,-1.01216044044684,3.35441514229717,1.21281057467672,1.52361177948773,-0.834557730267671,2.2016206408072,0.40396677009753,0.0276921166692446,TRUE,7,42.1857442431207,0.996623013073271
gene296,11,17077730,17207983,130254,-,ENSG00000011405,PIK3C2A,protein_coding,coding,33.2027749887621,264.805330388604,FALSE,0.29216713522341,8,0.235043134421093,0.263366381440232,7,FALSE,0.263366381440232,4.87621659895809,0.333450009701709,0.320954143233021,0.450809082119558,15.1928763088683,0.739670124066569,3.94234291627082e-52,0.459500180404831,TRUE,4,101.177884975041,0.342607982747826
gene297,19,43646095,43670547,24453,-,ENSG00000011422,PLAUR,protein_coding,coding,11.8351435045598,20.8502283989126,FALSE,0.105921075903539,5,0.466632844566831,0.289831305116918,10,FALSE,0.289831305116918,3.54620956156736,0.0363256633424645,0.360320351411194,0.507670391924757,9.84182422024911,0.0715536377938866,7.4350291654975e-23,0.942957137128061,TRUE,3,74.960505362532,0.212434374719771
gene298,7,36389806,36453791,63986,+,ENSG00000011426,ANLN,protein_coding,coding,67.4590606178154,1766.51120120443,FALSE,0.105455621063421,5,0.169904839787388,0.13439625437796,7,FALSE,0.13439625437796,5.23930998194776,1.36279624511149,0.235965806478084,0.32507692028401,22.2036830680991,4.19222700867494,3.1643147128164e-109,2.76229380702935e-05,TRUE,3,105.875542859234,0.13677041195653
gene299,19,15419980,15449951,29972,-,ENSG00000011451,WIZ,protein_coding,coding,108.153755161224,8565.4711981747,FALSE,0.234984980425277,9,0.146149202513869,0.192767908765738,10,FALSE,0.192767908765738,6.0596059969703,1.16502677005358,0.26832903615063,0.375582278512075,22.582744245273,3.10192156740996,6.4046091261042e-113,0.00192268892758826,TRUE,3,124.714295073588,3.12187662817815
gene300,9,122940833,123104866,164034,+,ENSG00000011454,RABGAP1,protein_coding,coding,67.1167108324046,1342.361102224,FALSE,0.156340937759943,6,0.170226879841065,0.162897105414662,6,FALSE,0.162897105414662,6.48140470906989,-0.992637797132451,0.245637741212871,0.352342136655209,26.3860295940967,-2.81725542836171,1.98215198613497e-153,0.0048435988190208,TRUE,3,110.393562333336,0.143637389524721
gene301,12,91140484,91183123,42640,-,ENSG00000011465,DCN,protein_coding,coding,40.6397726180496,579.047050513269,FALSE,0.217009893822434,6,0.211569368146836,0.214370604509464,6,FALSE,0.214370604509464,4.81668975853606,0.915102816222316,0.294118717471486,0.408701982380025,16.3766855776631,2.23904667869074,2.80624074590569e-60,0.0251528791167681,TRUE,3,102.096008186447,0.288402043667267
gene302,19,45692483,45703989,11507,+,ENSG00000011478,QPCTL,protein_coding,coding,0.632673097614083,1.68220115527331,FALSE,9.67199273115304,4,6.83857308130993,7.32658154024831,9,FALSE,7.32658154024831,-1.03286204009203,0.68408870299125,1.79759758187455,2.4880179962211,-0.574579121882746,0.27495327768138,0.565575975475454,0.783352134259395,TRUE,18,24.7150837538953,1.43999240316162
gene303,19,46346994,46392981,45988,+,ENSG00000011485,PPP5C,protein_coding,coding,17.9155469946867,80.195124291471,FALSE,0.223583868167453,7,0.344498000154323,0.283164496958305,10,FALSE,0.283164496958305,4.32876609618926,-0.353269868143208,0.339493949856009,0.484065306155698,12.7506428259627,-0.729797950092255,3.09185159994027e-37,0.465513697689602,TRUE,3,85.6371377159866,0.396886581149224
gene304,2,65056366,65087004,30639,+,ENSG00000011523,CEP68,protein_coding,coding,24.6433871790795,192.422469698413,FALSE,0.170210412452683,8,0.279596314261048,0.225467711227722,10,FALSE,0.225467711227722,5.07317000856156,-1.10975850268154,0.297284233411448,0.433129650850531,17.0650489948459,-2.56218548072689,2.70162583565727e-65,0.0104015751737572,TRUE,3,89.3675223713973,0.184611545342172
gene305,2,39249266,39437312,188047,-,ENSG00000011566,MAP4K3,protein_coding,coding,13.1953972554254,91.1398778447297,FALSE,0.225092137266147,8,0.429536192303199,0.333096379033078,8,FALSE,0.333096379033078,4.32812340315857,-1.67311189433614,0.36412221592683,0.547874875952954,11.8864579359484,-3.0538211693427,1.39185035385529e-32,0.00225946724703287,TRUE,3,76.767624118295,0.329755310816522
gene306,19,35704527,35717038,12512,+,ENSG00000011590,ZBTB32,protein_coding,coding,6.12492202974853,29.5395486380453,FALSE,0.668733456044998,7,0.802130620002956,0.737005070366186,7,FALSE,0.737005070366186,2.94585767315946,-0.759536583912357,0.547786949590279,0.792301040238793,5.37774343723017,-0.958646455498076,7.54251929810326e-08,0.337736881137813,TRUE,4,68.3881024041141,0.272484178198697
gene307,19,35904401,35908295,3895,-,ENSG00000011600,TYROBP,protein_coding,coding,78.4550213020163,801.184947793102,FALSE,0.0725824162830287,5,0.161056069335891,0.111719614462375,10,FALSE,0.111719614462375,6.56327758901187,-0.601415581235371,0.205847939642684,0.293915965021996,31.88410629907,-2.04621610530874,4.43478094415487e-223,0.040735113479815,TRUE,3,108.454528955604,0.1603471027394
gene308,16,21158377,21180616,22240,+,ENSG00000011638,TMEM159,protein_coding,coding,17.5981865618792,65.5852948108969,FALSE,0.0875955201909203,8,0.348785119507686,0.218493986893113,10,FALSE,0.218493986893113,3.64604871304717,0.856484669856968,0.321131263520335,0.439748438579411,11.3537644173231,1.9476696099793,7.10370425355867e-30,0.0514545086666273,TRUE,3,80.2145534298776,0.594468951143217
gene309,X,152166234,152451358,285125,-,ENSG00000011677,GABRA3,protein_coding,coding,20.7554410186442,140.198001303255,FALSE,0.225987247081938,8,0.311970485582684,0.269004468610071,6,FALSE,0.269004468610071,4.67146104841099,-0.666887163523821,0.326716996468328,0.469552217982518,14.2981880309488,-1.42026198148775,2.24581074429066e-46,0.155531425024287,TRUE,3,88.5030581339546,0.380787936576709
gene310,17,43044295,43170245,125951,-,ENSG00000012048,BRCA1,protein_coding,coding,5.68242850934748,29.7765910784787,FALSE,1.7708560941527,9,0.856278711625932,1.20758907594833,9,FALSE,1.20758907594833,2.60274766469013,-0.197094964139816,0.689374293328452,0.977750437163171,3.7755217882052,-0.201580031722271,0.000159673065962465,0.840245057140419,TRUE,6,68.117468311579,0.325222493257864
gene311,19,45407333,45478828,71496,-,ENSG00000012061,ERCC1,protein_coding,coding,2.50823224142973,5.44721184547506,FALSE,0.562268150787179,7,1.80479072250783,1.23381339520518,11,FALSE,1.23381339520518,1.63845163271403,-0.711896149546919,0.733421066383794,1.06692614415733,2.23398496145275,-0.66724032721982,0.0254840625804393,0.504618635749908,TRUE,4,51.3508933021781,0.869649806488384
gene312,19,35319261,35347355,28095,+,ENSG00000012124,CD22,protein_coding,coding,6.54081188393383,20.1057733698865,FALSE,0.343078131102475,8,0.757916917270125,0.547999139540552,9,FALSE,0.547999139540552,2.75067985541125,-0.0858829376523412,0.490853350817309,0.694778640915387,5.60387303220229,-0.123611942847276,2.09614281162667e-08,0.901622535990423,TRUE,4,67.9814966931604,1.07425858049393
gene313,3,50267558,50277546,9989,+,ENSG00000012171,SEMA3B,protein_coding,coding,21.3319081967208,185.510223559992,FALSE,0.38477468804741,6,0.306425202799824,0.346173153371808,7,FALSE,0.346173153371808,4.51676546103578,-0.209906300238038,0.367468836383407,0.521227840497483,12.2915605728348,-0.402715058423767,1.00546031628784e-34,0.687157854835483,TRUE,3,93.2683816600712,0.204712948944185
gene314,X,21839636,21885424,45789,+,ENSG00000012174,MBTPS2,protein_coding,coding,29.6465535005037,646.622336276891,FALSE,0.515330108175981,9,0.250430029471241,0.381957558728975,10,FALSE,0.381957558728975,4.30295789217784,1.00295205566961,0.387084663720265,0.539090825609629,11.1163223332647,1.86045098158632,1.0449100035337e-28,0.0628217474872049,TRUE,4,101.866081712501,0.115735637638897
gene315,X,49175264,49186528,11265,-,ENSG00000012211,PRICKLE3,protein_coding,coding,19.912516016681,157.967093822656,FALSE,0.221552170389703,9,0.320656921424007,0.271875941598841,10,FALSE,0.271875941598841,4.80177362953217,-1.22147364461749,0.326466613767977,0.477799778949242,14.7083145014787,-2.55645502244414,5.70097543033527e-49,0.0105744740602136,TRUE,3,86.2444712454953,0.244275561037048
gene316,3,46435645,46485234,49590,-,ENSG00000012223,LTF,protein_coding,coding,7.16160290163621,47.2849439247799,FALSE,0.989218272093256,7,0.701473368181271,0.828526272380837,8,FALSE,0.828526272380837,2.19408404362882,1.09199906483732,0.601818172582477,0.826556476183643,3.64575904083077,1.32114271232775,0.000266603702489497,0.186453783634302,TRUE,5,71.9911660935033,0.294149544180676
